peak_id,gene_short_name
chr25_14869469_14870001,dnajc24
chr25_149840_150104,adam10b
chr25_150283_151047,adam10b
chr25_15049453_15049890,pax6a
chr25_15050593_15050951,pax6a
chr25_15213642_15214577,wt1a
chr25_15272367_15272864,tcp11l1
chr25_15273153_15273680,tcp11l1
chr25_15286782_15287640,hipk3a
chr25_1549569_1549875,avpr1aa
chr25_1550153_1551091,avpr1aa
chr25_15647524_15648427,spon1b
chr25_15841510_15841992,syt9b
chr25_1591768_1592580,ppm1h
chr25_15937478_15937906,ppfibp2b
chr25_15938675_15938996,ppfibp2b
chr25_16057229_16057842,cyb5r2
chr25_16079703_16080530,far1
chr25_16146467_16146869,dkk3b
chr25_1628883_1630186,mirlet7i
chr25_16312059_16312819,parvaa
chr25_16355631_16356229,tead1a
chr25_16590247_16590833,cpa4
chr25_16601454_16602126,atp6v1e1a
chr25_16689256_16690126,ada2a
chr25_16754854_16755690,ribc2
chr25_16781566_16782483,ndufa9a
chr25_16852876_16853853,zgc:154077
chr25_16880534_16881678,zgc:77158
chr25_16945024_16946112,fgf6a
chr25_16969481_16970408,tigara
chr25_16986328_16987193,ccnd2a
chr25_16987874_16988183,ccnd2a
chr25_17244308_17245144,kdm7ab
chr25_17313111_17314721,cnot1
chr25_1732310_1732904,fbln1
chr25_173379_173711,aqp9a
chr25_17356609_17357275,setd6
chr25_17367452_17367719,cyp2x6
chr25_17378317_17379748,cyp2x7
chr25_17403386_17403685,cyp2x9
chr25_17404784_17405974,e2f4
chr25_17589780_17590442,vac14
chr25_17689437_17689829,galnt18a
chr25_17846717_17847391,zgc:162634
chr25_17860628_17861017,pth1a
chr25_17861221_17861457,btbd10a
chr25_17862116_17862535,btbd10a
chr25_17917956_17919101,arntl1a
chr25_17920531_17920770,borcs5
chr25_17925225_17925626,zgc:103499
chr25_18002297_18003635,cep290
chr25_18140187_18140717,kitlga
chr25_18435136_18435604,cep41
chr25_18435136_18435604,poc1b
chr25_18435999_18436454,cep41
chr25_18474758_18475330,tes
chr25_18556315_18556713,cav2
chr25_18563324_18564401,cav1
chr25_18587093_18587859,met
chr25_18920184_18920454,parietopsin
chr25_18952987_18953877,si:ch211-68a17.7
chr25_18964206_18965144,tdg.1
chr25_19007945_19008710,efcab6
chr25_19007945_19008710,samm50
chr25_191363_192412,zgc:114188
chr25_19149033_19149430,mfge8b
chr25_19200895_19201897,hapln3
chr25_19442999_19443471,cart2
chr25_19485377_19486506,zgc:193812
chr25_19522624_19523505,sh3gl3b
chr25_19540539_19541330,nedd1
chr25_19557542_19557973,lyrm5b
chr25_19573134_19574200,si:ch211-59o9.10
chr25_19584364_19585083,sycp3
chr25_19593418_19594157,actr6
chr25_19607723_19608526,gtse1
chr25_19655679_19656057,atp2b1b
chr25_19665776_19667492,zgc:171459
chr25_19670152_19670407,zgc:113426
chr25_19733499_19734218,zgc:101783
chr25_19947119_19947489,kcna6a
chr25_19999318_20000031,zgc:194665
chr25_20089728_20089998,tnni4b.2
chr25_20112877_20113558,tnni4b.3
chr25_20118960_20119619,bpgm
chr25_20140673_20141011,cald1b
chr25_20215749_20216059,tnnt2d
chr25_20257729_20258819,dnm1l
chr25_20267486_20268229,dnajb9a
chr25_20380606_20381858,kctd15a
chr25_20665507_20666679,csk
chr25_20690485_20691223,edc3
chr25_20693977_20694456,kxd1
chr25_20715549_20716693,ergic2
chr25_21029962_21031166,gnaia
chr25_21064450_21067156,fbxl14a
chr25_21085109_21085647,prr5a
chr25_21086193_21086529,prr5a
chr25_21180690_21181438,erc1a
chr25_21280217_21280693,tmem60
chr25_21280878_21281077,tmem60
chr25_21715581_21716410,znf277
chr25_21816044_21816677,zgc:158222
chr25_21893751_21894461,dynlrb2
chr25_22107314_22107656,sigirr
chr25_22186669_22187275,pkp3a
chr25_22216368_22217165,hexa
chr25_22274398_22275037,nr2e3
chr25_22281292_22281655,stoml1
chr25_2228589_2228883,pparab
chr25_22319592_22320168,cyp11a1
chr25_22586795_22587473,stra6
chr25_2263758_2264408,yars2
chr25_22639020_22639286,islr2
chr25_22639476_22639802,islr2
chr25_22643794_22644179,ush1c
chr25_22729575_22730400,abcc8
chr25_2281529_2282901,cdkn1bb
chr25_22853305_22853724,kcnj11
chr25_22888935_22889754,mob2a
chr25_23052114_23053292,dusp8a
chr25_234061_235077,pus7
chr25_23525421_23526233,phlda2
chr25_235282_236113,pus7
chr25_2354749_2355176,mrps35
chr25_2355770_2356069,mrps35
chr25_23582772_23583342,nap1l4a
chr25_23776747_23777588,mrpl23
chr25_24046515_24047050,igf2b
chr25_24074339_24074738,th
chr25_24202129_24202759,uevld
chr25_24247223_24248109,spty2d1
chr25_24249373_24250410,tmem86a
chr25_244693_246330,zgc:92481
chr25_25122738_25124074,ldha
chr25_25141913_25142475,tsg101a
chr25_25172772_25173265,ccl35.2
chr25_25434063_25434545,hrasa
chr25_25506195_25506571,mir210
chr25_25506819_25508033,mir210
chr25_25550671_25551112,irf7
chr25_25551317_25551536,irf7
chr25_25574818_25575835,hic1l
chr25_25736340_25737927,cib2
chr25_25736340_25737927,lrrc61
chr25_25765821_25766553,idh3a
chr25_2668517_2669023,bbs4
chr25_26735535_26736249,fbxl22
chr25_26736942_26737408,fbxl22
chr25_26752435_26753334,usp3
chr25_26832505_26833221,neil1
chr25_26842762_26843162,commd4
chr25_26843983_26844234,commd4
chr25_26843983_26844234,sema7a
chr25_26892343_26893073,dldh
chr25_26901090_26903248,znf800a
chr25_26922871_26923519,grm8b
chr25_2723031_2724110,adpgk
chr25_27408918_27409607,pot1
chr25_27735816_27736034,zgc:153935
chr25_27743672_27745093,wasla
chr25_28237296_28238060,fezf1
chr25_28252759_28253531,fezf1
chr25_28257137_28257868,fezf1
chr25_28271290_28272057,fezf1
chr25_28272688_28273806,fezf1
chr25_28282227_28282505,aass
chr25_28589148_28589937,tmem17
chr25_28637591_28638224,agbl2
chr25_28638812_28639130,agbl2
chr25_28667728_28668927,fnbp4
chr25_28674673_28674973,lrrc10
chr25_28678411_28679413,cnot2
chr25_28823544_28824289,nfybb
chr25_29073256_29074739,arid3b
chr25_29079143_29080300,cox5aa
chr25_29087891_29088285,rpp25a
chr25_29088497_29088826,rpp25a
chr25_29161959_29162213,pkmb
chr25_29362232_29363534,nptna
chr25_29373672_29375474,ugt5a5
chr25_29462223_29464025,ube2q2
chr25_29662026_29663769,pim3
chr25_29688129_29689387,brd1b
chr25_30130717_30131833,api5
chr25_30171765_30173182,si:ch211-147k10.6
chr25_30175864_30176352,mir129-4
chr25_30195420_30196362,hsd17b12a
chr25_30233372_30233854,alkbh3
chr25_30315804_30316790,ticrr
chr25_3033504_3034742,scamp2
chr25_3035296_3035945,mpi
chr25_3035296_3035945,scamp2
chr25_30355658_30357482,pdia3
chr25_30441341_30443066,pdcd2l
chr25_30460222_30460791,banp
chr25_3058377_3059234,fth1b
chr25_31045183_31045518,mir135a
chr25_31118191_31119112,kras
chr25_31175350_31175917,syt8
chr25_31221865_31222122,tnni2a.1
chr25_31238352_31238803,tnni2a.2
chr25_31263914_31264893,tnni2a.3
chr25_31277065_31277459,tnni2a.4
chr25_31422690_31423637,myod1
chr25_31424331_31425032,myod1
chr25_31432877_31433413,zgc:172145
chr25_31629062_31629546,lamb1a
chr25_31763428_31764015,ubl7a
chr25_31862693_31863542,scamp5a
chr25_31867114_31867489,parp16
chr25_31868137_31868619,parp16
chr25_31906942_31907809,eif3ja
chr25_3191839_3192562,hps5
chr25_3216632_3217706,gtf2h1
chr25_32291698_32292807,zgc:101540
chr25_3230030_3230787,cib1
chr25_3231356_3232151,metap2b
chr25_32380922_32381708,cops2
chr25_32390234_32391370,galk2
chr25_32473051_32473559,sqor
chr25_32496563_32497768,ctdspl2a
chr25_32530683_32531155,scaper
chr25_3261785_3262324,pthlhb
chr25_3262998_3263401,pthlhb
chr25_32751365_32752192,isl2a
chr25_32752949_32753683,isl2a
chr25_32754202_32754593,etfa
chr25_32755138_32755618,etfa
chr25_32869771_32871127,tmem266
chr25_32887728_32888317,c2cd4a
chr25_3293418_3294851,tmpob
chr25_3305490_3305924,slc25a3b
chr25_3306509_3307824,slc25a3b
chr25_33138828_33139469,mir190
chr25_33192513_33193086,tpm1
chr25_33201859_33202978,tpm1
chr25_33254968_33255796,lactb
chr25_33256009_33256487,lactb
chr25_3326630_3327129,ldhbb
chr25_3346661_3347772,golt1bb
chr25_3346661_3347772,slc35b4
chr25_3358341_3359149,chchd3b
chr25_33849270_33850031,roraa
chr25_34012874_34013363,anxa2a
chr25_34155003_34156551,foxb1a
chr25_34251445_34251911,bnip2
chr25_34510186_34512316,klf13
chr25_34575546_34576116,trpm1b
chr25_34589762_34590018,mir204-3
chr25_34590739_34591180,mir204-3
chr25_34640794_34641795,rps27l
chr25_3470458_3471201,hbp1
chr25_34723396_34724281,nup160
chr25_34739921_34740807,frs2b
chr25_34748999_34750197,wwp2
chr25_34791130_34791421,mir140
chr25_34809713_34810168,adat1
chr25_34810499_34811479,adat1
chr25_348432_349009,prickle1a
chr25_34844708_34845638,gabarapl2
chr25_34844708_34845638,tmem231
chr25_34861833_34863156,chst6
chr25_34887610_34888155,spire2
chr25_34937816_34938932,vps4a
chr25_34972529_34973336,cdk10
chr25_34973639_34973838,cdk10
chr25_35044848_35046256,zgc:114046
chr25_35051127_35051839,hist2h3c
chr25_35061959_35062510,zgc:113983
chr25_35065373_35066024,zgc:165555
chr25_3506874_3507564,zgc:153293
chr25_35101367_35101793,zgc:162611
chr25_35102330_35103018,zgc:162611
chr25_35106455_35106992,zgc:194989
chr25_35107514_35107941,hist1h4l
chr25_35107514_35107941,zgc:194989
chr25_35135856_35136455,zgc:173585
chr25_35137065_35137593,zgc:173585
chr25_35150466_35151159,zgc:113984
chr25_35151842_35152414,zgc:113984
chr25_35153527_35154108,zgc:153405
chr25_35155267_35155892,ano9a
chr25_35250427_35251225,slc17a6a
chr25_35294727_35296322,fancf
chr25_35359637_35360279,si:ch73-147o17.1
chr25_3548482_3549534,ccdc77
chr25_3548482_3549534,hdhd5
chr25_35496748_35496966,slc5a12
chr25_35551925_35552812,spi1a
chr25_35553458_35553657,spi1a
chr25_3563962_3564202,zgc:194202
chr25_35663795_35664986,lrrk2
chr25_35666662_35667105,slc2a13b
chr25_35888768_35889559,lsm14aa
chr25_35912932_35913831,gpia
chr25_35941822_35942021,hsd17b2
chr25_35942778_35943721,hsd17b2
chr25_35955881_35956718,mphosph6
chr25_36043928_36045176,rpgrip1l
chr25_36151940_36152561,irx5b
chr25_36217118_36218146,amfra
chr25_36291815_36292891,bmb
chr25_36291815_36292891,faap24
chr25_36309680_36310780,zgc:173552
chr25_36311066_36311395,zgc:173552
chr25_36326896_36327153,zgc:110216
chr25_36328279_36328624,hist1h2a4
chr25_36346806_36347518,hist1h2a3
chr25_36347853_36348780,hist1h2a3
chr25_36492199_36492979,irx3b
chr25_36673688_36674264,mafb
chr25_36674447_36676148,mafb
chr25_3677114_3678260,prnprs3
chr25_37070158_37070938,wwox
chr25_37083366_37084240,hprt1l
chr25_37084544_37084767,hprt1l
chr25_37120460_37121485,nfat5a
chr25_37191441_37192110,urahb
chr25_37330288_37331508,ldlrad3
chr25_37337367_37338357,trim44
chr25_37338840_37339471,trim44
chr25_37366199_37366862,slc1a2b
chr25_37434151_37436047,chmp1a
chr25_37434151_37436047,pdhx
chr25_37441897_37443475,slc10a3
chr25_3744564_3745832,morc2
chr25_37446416_37447175,fanca
chr25_37464023_37465208,zgc:158366
chr25_37477836_37479014,rpl27a
chr25_37479159_37479372,rpl27a
chr25_37479602_37480415,ric3b
chr25_37489636_37490678,psma1
chr25_375574_376045,szl
chr25_3758856_3759835,zgc:158398
chr25_376889_377226,szl
chr25_3787896_3789066,chid1
chr25_3807978_3808742,gatd1
chr25_3829984_3830469,cd151
chr25_3867732_3869108,cracr2b
chr25_3891645_3892747,tmem258
chr25_4025_5085,zgc:109782
chr25_4148252_4149007,fads2
chr25_4635158_4635460,pgghg
chr25_4660626_4661350,deaf1
chr25_469359_470355,rsl24d1
chr25_4732947_4733379,drd4a
chr25_4837614_4838241,gnb5a
chr25_4904633_4904832,cyp19a1b
chr25_5014862_5015137,hdac10
chr25_5035148_5035678,parvb
chr25_5067474_5068487,parvg
chr25_5249572_5249771,cmasb
chr25_5288283_5288793,nansb
chr25_580949_581267,nell2a
chr25_5815258_5815989,appl2
chr25_5821913_5822426,c25h12orf75
chr25_5983108_5983845,ppib
chr25_6010729_6011226,snx22
chr25_6048542_6049710,snx1a
chr25_6082314_6082642,cpeb1a
chr25_6122305_6122510,rbpms2a
chr25_6122768_6123223,rbpms2a
chr25_6186392_6186934,oaz2a
chr25_6223038_6223732,psma4
chr25_6265503_6266382,slc25a44a
chr25_6292094_6292777,wdr61
chr25_6306458_6307171,crabp1a
chr25_6389159_6391434,sin3aa
chr25_6447229_6447955,snupn
chr25_6450867_6451344,snx33
chr25_7321392_7321911,hmg20a
chr25_7434668_7435307,prc1a
chr25_7461641_7462480,syt12
chr25_7492587_7493762,cat
chr25_7504150_7504493,ifitm5
chr25_751702_752388,tmem117
chr25_751702_752388,twf1a
chr25_752991_753473,twf1a
chr25_7662894_7663728,arpp19b
chr25_7670099_7670736,bet1l
chr25_773663_774560,irak4
chr25_775106_776103,irak4
chr25_7872019_7872327,mdkb
chr25_7917171_7918563,ambra1b
chr25_7919252_7920024,ambra1b
chr25_7924311_7925789,glcea
chr25_7926189_7926869,glcea
chr25_7974379_7974679,hal
chr25_7982822_7983142,ucmab
chr25_8029398_8030205,camk1db
chr25_8054465_8055303,dhtkd1
chr25_8062829_8064066,kcnc1b
chr25_8201193_8202120,saal1
chr25_8446360_8447666,fanci
chr25_8602221_8602570,rhcgb
chr25_8602877_8603078,rhcgb
chr25_8624492_8625697,zgc:153343
chr25_8660236_8660909,unc45a
chr25_8916336_8917038,furinb
chr25_8924682_8925250,accs
chr25_8925338_8926198,accs
chr25_9002840_9003646,rag1
chr25_9012822_9014027,rag2
chr25_9805931_9806561,lrrc4ca
chr25_996737_998123,znf609a
chr2_10063220_10064043,cmpk
chr2_10097143_10098568,bcl6ab
chr2_10126978_10127929,insl5b
chr2_10134090_10134786,ahsg2
chr2_10146315_10146522,pfn2l
chr2_10146896_10148210,pfn2l
chr2_10160066_10161054,nsun4
chr2_101708_102079,angptl1b
chr2_10192334_10192645,dmbx1a
chr2_10193038_10193360,dmbx1a
chr2_10194827_10195584,dmbx1a
chr2_10279673_10279914,gadd45aa
chr2_10280316_10280745,gadd45aa
chr2_10337773_10339062,gng12a
chr2_10386104_10386926,wls
chr2_104344_105095,tada1
chr2_10450184_10450882,scinlb
chr2_10563334_10564157,ccdc18
chr2_10631327_10632604,mtf2
chr2_10641867_10642868,dipk1aa
chr2_10702999_10703793,rpl5a
chr2_10766444_10766904,gfi1aa
chr2_10820750_10821772,glmna
chr2_10820750_10821772,rpap2
chr2_10877096_10877855,cdc7
chr2_10878214_10878743,cdc7
chr2_10878214_10878743,tceanc2
chr2_10913661_10914388,mrpl37
chr2_110224_110681,fggy
chr2_11026826_11027474,ssbp3a
chr2_11031317_11031600,acot11a
chr2_11083512_11083743,fam151a
chr2_11118872_11119652,cryz
chr2_11118872_11119652,tyw3
chr2_11205648_11205886,lhx8a
chr2_1123663_1124628,polr2d
chr2_11503422_11504447,sdr16c5a
chr2_11512743_11512959,penka
chr2_11513352_11513850,penka
chr2_11648007_11648873,impad1
chr2_11662373_11663117,zgc:110130
chr2_11756123_11757227,greb1l
chr2_11911684_11912530,abhd3
chr2_11923326_11924237,ro60
chr2_11946006_11946835,cdc73
chr2_121908_122468,znfl2a
chr2_12255492_12256246,prtfdc1
chr2_12632432_12633294,dpp6b
chr2_127528_128046,igfbp1b
chr2_128315_128795,igfbp1b
chr2_13254296_13254977,kdsr
chr2_13267613_13268710,vps4b
chr2_1363876_1365367,ss18
chr2_13694646_13695173,ebna1bp2
chr2_13906156_13906924,zgc:66475
chr2_13907261_13907935,zgc:66475
chr2_14271609_14273141,tctex1d1
chr2_1443186_1443604,rpe65a
chr2_14656502_14656724,leprot
chr2_1485809_1486226,si:ch211-188c16.1
chr2_1486963_1487323,c8a
chr2_1486963_1487323,si:ch211-188c16.1
chr2_15032654_15033249,hccsa.1
chr2_15033904_15034238,hccsa.1
chr2_15041535_15042059,si:dkey-10f21.4
chr2_15047966_15049398,cnn3b
chr2_15100046_15100872,f3b
chr2_15125176_15125691,abcd3b
chr2_15128086_15129079,arhgap29b
chr2_15324298_15325125,tecrl2b
chr2_154845_155447,adcy1b
chr2_15562385_15562995,col11a1b
chr2_155782_156314,adcy1b
chr2_155782_156314,zgc:154086
chr2_15584428_15585162,LOC100001444
chr2_15612694_15612961,amy2a
chr2_1568958_1569726,dab1b
chr2_16158882_16159637,vav3b
chr2_16160729_16161289,selenoj
chr2_16173412_16174448,sh3glb1b
chr2_1621790_1622913,prkacbb
chr2_16449034_16449729,zgc:110269
chr2_16459932_16461021,agfg1b
chr2_16482130_16482448,fbxo36b
chr2_16536206_16536744,grk7a
chr2_16565008_16565767,atp1b3a
chr2_16596260_16597308,xrn1
chr2_16652040_16653071,gk5
chr2_1666092_1667416,adgrl2b.1
chr2_16695848_16696806,ppp1r7
chr2_16710664_16711868,ubxn7
chr2_16798124_16799987,eif4g1a
chr2_16846622_16847751,fam131a
chr2_17044832_17045189,clcn2a
chr2_17045796_17046018,clcn2a
chr2_17054679_17055120,thpo
chr2_17114684_17115157,pif1
chr2_17181334_17182314,ptger4c
chr2_17391774_17393093,st3gal3b
chr2_17393632_17393879,st3gal3b
chr2_17828015_17828523,ptprfb
chr2_183525_184360,zgc:113518
chr2_18829825_18831032,pbx1a
chr2_18987764_18988843,glula
chr2_19128355_19128769,kncn
chr2_19163805_19164316,elovl1a
chr2_19179781_19181680,si:dkey-225f23.4
chr2_19233420_19234574,cdc20
chr2_193035_193833,znf1014
chr2_1938872_1939661,exosc4
chr2_19504965_19505293,pimr141
chr2_19558828_19559227,pimr140
chr2_19576594_19577014,pimr51
chr2_19639775_19640266,rwdd3
chr2_19640612_19641055,rwdd3
chr2_19776777_19777721,ptbp2b
chr2_1987538_1988427,ssx2ipa
chr2_20119759_20120528,dpydb
chr2_20121071_20121336,dpydb
chr2_20145882_20146180,mir137-1
chr2_2019636_2020299,tubb2
chr2_20323377_20324090,plppr5a
chr2_20471768_20473335,agla
chr2_205201_205826,zgc:113293
chr2_20666325_20667157,dusp12
chr2_20667428_20667688,dusp12
chr2_20667921_20668376,dusp12
chr2_20725504_20726246,rxrga
chr2_20793027_20793238,prg4a
chr2_20793603_20794038,prg4a
chr2_20866249_20866995,odr4
chr2_20924972_20926167,pla2g4aa
chr2_2095032_2096343,slc22a23
chr2_20967118_20968189,arpc5a
chr2_20981175_20981953,lyrm4
chr2_20994040_20994244,nrn1b
chr2_21062993_21063241,riok1
chr2_21063492_21063800,riok1
chr2_21170115_21170718,bmi1b
chr2_21174885_21175724,dnajc1
chr2_21185422_21186613,si:dkey-29d8.3
chr2_21334642_21335616,klhl40a
chr2_21351421_21351734,klhl40a
chr2_21351870_21352166,hhatla
chr2_21355614_21355886,ctdsplb
chr2_21356094_21357268,ctdsplb
chr2_21373681_21374600,mir26a-2
chr2_21375184_21375383,mir26a-2
chr2_21437284_21438644,plcd1b
chr2_21439052_21439325,plcd1b
chr2_21452409_21453248,afg3l2
chr2_21486031_21486441,inhbab
chr2_21605320_21606109,mplkip
chr2_21617437_21619072,ralab
chr2_21625067_21625640,zgc:55781
chr2_21633883_21634769,fbxl7
chr2_2167146_2167695,higd1a
chr2_2167987_2168721,higd1a
chr2_21846893_21848029,rab2a
chr2_21854472_21855353,ca8
chr2_21982666_21985063,tox
chr2_22152687_22152983,cyp7a1
chr2_2223461_2224100,tmie
chr2_22286022_22287216,fam110b
chr2_22362940_22363565,hs2st1a
chr2_22362940_22363565,selenof
chr2_22363813_22364521,hs2st1a
chr2_22408631_22409619,zgc:56628
chr2_22491761_22492442,gtf2b
chr2_22530605_22531650,znf644a
chr2_22591203_22592448,sept2
chr2_22635888_22636772,stk25b
chr2_22640065_22640749,bokb
chr2_22658854_22659999,thap4
chr2_22658854_22659999,zgc:161973
chr2_22688296_22689379,agxtb
chr2_22795170_22795665,rab6bb
chr2_22851361_22851921,amotl2b
chr2_22965570_22966470,sap130b
chr2_22992800_22993727,mllt1b
chr2_23003632_23004441,znf414
chr2_23005014_23005262,znf414
chr2_23006528_23006949,mknk2a
chr2_23048106_23048912,csnk1g2a
chr2_23080617_23081785,mfsd12a
chr2_23171971_23172751,prrx1a
chr2_23222754_23223413,kifap3b
chr2_23351174_23351929,rnf2
chr2_23390415_23391106,ivns1abpb
chr2_23612953_23613402,rpp40
chr2_23701415_23702153,oxsr1a
chr2_23807862_23809327,gorasp1a
chr2_23823222_23823607,si:dkey-24c2.9
chr2_23930490_23931772,tgfbr1a
chr2_24012684_24013356,col15a1b
chr2_24080453_24080692,kcnh2a
chr2_24269919_24270192,myh7
chr2_24270912_24271254,myh7
chr2_24289597_24290019,myh7l
chr2_24301625_24301884,fitm1
chr2_24304709_24304948,fitm1
chr2_24316557_24317630,mrpl34
chr2_24316557_24317630,trnau1apb
chr2_24369826_24370402,plvapa
chr2_24373986_24374854,nr2f6a
chr2_24402148_24402347,zgc:154006
chr2_24444599_24445126,kcnn1a
chr2_24488341_24488718,insl3
chr2_2450515_2452222,pth1ra
chr2_24507415_24508234,rps28
chr2_24535931_24536240,angptl4
chr2_24536528_24537255,angptl4
chr2_24553715_24554693,cnn2
chr2_24563663_24565386,crsp7
chr2_24602555_24603497,crtc1a
chr2_24700952_24701151,pik3r2
chr2_2470528_2470915,myl13
chr2_24762227_24763113,ifi30
chr2_24769910_24771321,mpv17l2
chr2_24867553_24868663,rab3aa
chr2_24936643_24937302,gyg1a
chr2_24995885_24996560,slc35g2a
chr2_24997162_24997615,slc35g2a
chr2_25019000_25020208,stag1a
chr2_25119472_25120265,pccb
chr2_25124366_25125875,msl2a
chr2_25139886_25140535,nceh1a
chr2_25378044_25378372,fndc3ba
chr2_25553438_25553637,ghsra
chr2_25553855_25555051,ghsra
chr2_25560159_25560851,pld1a
chr2_25657570_25658611,tnika
chr2_25816656_25816885,slc2a2
chr2_25838749_25840621,eif5a2
chr2_25929304_25930151,slc7a14a
chr2_26000793_26001567,cldn11a
chr2_26178509_26179534,plppr3a
chr2_26287749_26288837,ptbp1a
chr2_26303260_26304534,efna2a
chr2_26468397_26469207,rabggtb
chr2_26475642_26476259,acadm
chr2_26479526_26480432,hectd3
chr2_26498306_26499087,rps8a
chr2_26590008_26590679,ndc1
chr2_26596481_26596974,zgc:113691
chr2_26603792_26605376,lrrc42
chr2_26603792_26605376,yipf1
chr2_26620300_26621339,tmem59
chr2_26642150_26643091,u2surp
chr2_26645570_26646258,mir124-1
chr2_26647199_26647661,ttpa
chr2_26655564_26657021,asph
chr2_26682816_26683254,impa1
chr2_27010159_27010553,cdh7a
chr2_27328863_27329302,tmx3a
chr2_27329743_27331277,tesk2
chr2_2737302_2737961,aqp1a.1
chr2_27385450_27386141,toe1
chr2_27386465_27387321,si:ch73-382f3.1
chr2_27386465_27387321,toe1
chr2_27393726_27394027,selenop2
chr2_27394629_27395193,selenop2
chr2_27403307_27404094,elovl8a
chr2_27490479_27491536,zswim5
chr2_27575277_27576222,urod
chr2_2760246_2760899,aqp1a.2
chr2_27608880_27609324,lyn
chr2_2761382_2762180,aqp1a.2
chr2_27651417_27652071,tmem68
chr2_2772098_2772697,thoc1
chr2_27773611_27775028,zgc:123035
chr2_27854299_27854881,buc
chr2_27859865_27860189,rnf152
chr2_27900444_27900649,zgc:163121
chr2_27901527_27902104,zgc:163121
chr2_27932050_27932528,mc4r
chr2_27932828_27933215,mc4r
chr2_27975002_27975620,zgc:56556
chr2_27976152_27976367,zgc:56556
chr2_28101948_28102536,cdh6
chr2_2812290_2813337,usp14
chr2_2813940_2814630,usp14
chr2_2817567_2817970,rock1
chr2_2818082_2819497,rock1
chr2_28670591_28671378,dhcr7
chr2_28670591_28671378,nadsyn1
chr2_28672068_28672306,nadsyn1
chr2_28889688_28890200,cdh10a
chr2_28995547_28996108,cdh12a
chr2_2903326_2904368,eif2b5
chr2_29248857_29249877,cdh18a
chr2_29465316_29465602,cahz
chr2_29468501_29469263,cahz
chr2_29484988_29485632,cahz
chr2_2957140_2957943,pik3r3a
chr2_29610105_29610392,dlgap1a
chr2_2966462_2968291,pik3r3a
chr2_29710521_29711230,ptf1a
chr2_29922727_29923757,paxip1
chr2_29925510_29925800,htr5aa
chr2_2992859_2994169,ipp
chr2_29975923_29976463,en2b
chr2_29995294_29996158,cnpy1
chr2_30055053_30055488,shhb
chr2_30103120_30103633,dnajb6a
chr2_30181318_30183040,rdh10b
chr2_30181318_30183040,rpl7
chr2_30199216_30200293,ube2w
chr2_30249146_30250106,elocb
chr2_30323318_30324469,jph1b
chr2_30379464_30380197,crispld1b
chr2_3038776_3039100,guk1a
chr2_30423326_30424008,socs6b
chr2_3044454_3046165,guk1a
chr2_30459811_30460465,cbln2a
chr2_30480543_30481356,atpsckmt
chr2_30489307_30490388,march6
chr2_30693111_30693965,ctnnd2b
chr2_30721159_30721551,si:dkey-94e7.2
chr2_30739499_30740534,tcea1
chr2_3076661_3077161,arf1
chr2_30783717_30784573,rgs20
chr2_30786142_30786909,atp6v1h
chr2_30878492_30878963,oprk1
chr2_30903454_30904393,bag1
chr2_30912053_30913083,myl12.2
chr2_30915418_30916255,myom1a
chr2_31302251_31303069,adcyap1b
chr2_31303252_31303642,adcyap1b
chr2_31308180_31309787,yes1
chr2_31382424_31383334,colec12
chr2_313912_314355,zgc:113452
chr2_31437070_31438261,stam
chr2_31462225_31462976,cacnb2b
chr2_31475516_31476308,cacnb2b
chr2_3158648_3159441,wnt3a
chr2_31685704_31686486,e2f5
chr2_31804457_31804702,rnf182
chr2_31806239_31807282,ranbp9
chr2_31832763_31833414,epdr1
chr2_31833866_31834330,epdr1
chr2_31838247_31838521,stard3nl
chr2_31935744_31937220,amph
chr2_31942038_31943023,otulinb
chr2_31957032_31958306,ankhb
chr2_3200946_3201602,wnt9a
chr2_32015458_32017993,mycb
chr2_32261774_32262212,fam49ba
chr2_32352542_32353564,asap1a
chr2_32385511_32388239,ubtfl
chr2_32457678_32457877,slc4a2a
chr2_32485382_32486176,ttc19
chr2_32504623_32505262,faim2a
chr2_32505931_32506435,faim2a
chr2_32512362_32513747,abcf2a
chr2_32574339_32575090,tmub1
chr2_32593896_32594890,fastk
chr2_32643572_32643783,si:dkeyp-73d8.9
chr2_32670701_32671920,puf60a
chr2_326781_327723,zgc:174263
chr2_32743504_32744208,klhl18
chr2_32768308_32769161,bfsp2
chr2_32780192_32780644,zgc:136930
chr2_32796196_32796518,ccr9a
chr2_32843184_32844630,opn4.1
chr2_32846446_32847011,tmem53
chr2_33189000_33189925,rnf220a
chr2_33250664_33250892,klf17
chr2_33303883_33304395,klf17
chr2_33305410_33306188,klf17
chr2_33306719_33307222,klf17
chr2_33309111_33309533,klf17
chr2_33324768_33325542,klf17
chr2_33325928_33326623,klf17
chr2_33382413_33382782,slc6a9
chr2_33454840_33455358,ccdc24
chr2_33457162_33458213,zgc:113531
chr2_33644901_33645413,b4galt2
chr2_33686463_33687357,atp6v0b
chr2_33795545_33796370,kiss1ra
chr2_33899650_33900455,mir23a-3
chr2_33902361_33902579,mir27a
chr2_33905749_33906049,mir24b
chr2_33926476_33927067,kif2c
chr2_33993093_33993882,ptch2
chr2_3402702_3403579,jmjd4
chr2_3402702_3403579,snap47
chr2_34071207_34072146,eif2b3
chr2_34072670_34072888,eif2b3
chr2_34111973_34112399,klhl20
chr2_34137763_34138473,cenpl
